"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Variational Attention: Propagating Domain-Specific Knowledge for Multi-Domain Learning in Crowd Counting","B. Chen; Z. Yan; K. Li; P. Li; B. Wang; W. Zuo; L. Zhang",Harbin Institute of Technology; Harbin Institute of Technology; Harbin Institute of Technology; Harbin Institute of Technology; Harbin Institute of Technology; Harbin Institute of Technology; The Hong Kong Polytechnic University,"2021 IEEE/CVF International Conference on Computer Vision (ICCV)","28 Feb 2022","2021","","","16045","16055","In crowd counting, due to the problem of laborious labelling, it is perceived intractability of collecting a new large-scale dataset which has plentiful images with large diversity in density, scene, etc. Thus, for learning a general model, training with data from multiple different datasets might be a remedy and be of great value. In this paper, we resort to the multi-domain joint learning and propose a simple but effective Domain-specific Knowledge Propagating Network (DKPNet) for unbiasedly learning the knowledge from multiple diverse data domains at the same time. It is mainly achieved by proposing the novel Variational Attention(VA) technique for explicitly modeling the attention distributions for different domains. And as an extension to VA, Intrinsic Variational Attention(InVA) is proposed to handle the problems of over-lapped domains and sub-domains. Extensive experiments have been conducted to validate the superiority of our DKPNet over several popular datasets, including ShanghaiTech A/B, UCF-QNRF and NWPU.","2380-7504","978-1-6654-2812-5","10.1109/ICCV48922.2021.01576","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9710532","Scene analysis and understanding;Recognition and classification;Segmentation;grouping and shape;Vision applications and systems","Training;Knowledge engineering;Computer vision;Benchmark testing;Data models;Labeling","","","","20","","64","IEEE","28 Feb 2022","","","IEEE","IEEE Conferences"
"Uniformity in Heterogeneity: Diving Deep into Count Interval Partition for Crowd Counting","C. Wang; Q. Song; B. Zhang; Y. Wang; Y. Tai; X. Hu; C. Wang; J. Li; J. Ma; Y. Wu","Tencent Youtu Lab; Tencent Youtu Lab; Tencent Youtu Lab; Tencent Youtu Lab; Tencent Youtu Lab; Tencent Youtu Lab; Tencent Youtu Lab; Tencent Youtu Lab; Electronic Information School, Wuhan University, Wuhan, China; Applied Research Center (ARC), Tencent PCG","2021 IEEE/CVF International Conference on Computer Vision (ICCV)","28 Feb 2022","2021","","","3214","3222","Recently, the problem of inaccurate learning targets in crowd counting draws increasing attention. Inspired by a few pioneering work, we solve this problem by trying to predict the indices of pre-defined interval bins of counts instead of the count values themselves. However, an inappropriate interval setting might make the count error contributions from different intervals extremely imbalanced, leading to inferior counting performance. Therefore, we propose a novel count interval partition criterion called Uniform Error Partition (UEP), which always keeps the expected counting error contributions equal for all intervals to minimize the prediction risk. Then to mitigate the inevitably introduced discretization errors in the count quantization process, we propose another criterion called Mean Count Proxies (MCP). The MCP criterion selects the best count proxy for each interval to represent its count value during inference, making the overall expected discretization error of an image nearly negligible. As far as we are aware, this work is the first to delve into such a classification task and ends up with a promising solution for count interval partition. Following the above two theoretically demonstrated criterions, we propose a simple yet effective model termed Uniform Error Partition Network (UEPNet), which achieves state-of-the-art performance on several challenging datasets. The codes will be available at: TencentYoutuResearch/CrowdCounting-UEPNet.","2380-7504","978-1-6654-2812-5","10.1109/ICCV48922.2021.00322","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9710074","Detection and localization in 2D and 3D","Computer vision;Quantization (signal);Costs;Codes;Task analysis","","","","15","","28","IEEE","28 Feb 2022","","","IEEE","IEEE Conferences"
"Dynamic Context-Sensitive Filtering Network for Video Salient Object Detection","M. Zhang; J. Liu; Y. Wang; Y. Piao; S. Yao; W. Ji; J. Li; H. Lu; Z. Luo","Dalian University of Technology, China; Dalian University of Technology, China; Dalian University of Technology, China; Dalian University of Technology, China; Dalian University of Technology, China; University of Alberta, Canada; University of Alberta, Canada; Dalian University of Technology, China; Dalian University of Technology, China","2021 IEEE/CVF International Conference on Computer Vision (ICCV)","28 Feb 2022","2021","","","1533","1543","The ability to capture inter-frame dynamics has been critical to the development of video salient object detection (VSOD). While many works have achieved great success in this field, a deeper insight into its dynamic nature should be developed. In this work, we aim to answer the following questions: How can a model adjust itself to dynamic variations as well as perceive fine differences in the real-world environment; How are the temporal dynamics well introduced into spatial information over time? To this end, we propose a dynamic context-sensitive filtering network (DCFNet) equipped with a dynamic context-sensitive filtering module (DCFM) and an effective bidirectional dynamic fusion strategy. The proposed DCFM sheds new light on dynamic filter generation by extracting location-related affinities between consecutive frames. Our bidirectional dynamic fusion strategy encourages the interaction of spatial and temporal information in a dynamic manner. Experimental results demonstrate that our proposed method can achieve state-of-the-art performance on most VSOD datasets while ensuring a real-time speed of 28 fps. The source code is publicly available at https://github.com/OIPLab-DUT/DCFNet.","2380-7504","978-1-6654-2812-5","10.1109/ICCV48922.2021.00158","National Natural Science Foundation of China; Fundamental Research Funds for the Central Universities; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9710498","Video analysis and understanding;Low-level and physics-based vision","Computer vision;Convolution;Computational modeling;Object detection;Streaming media;Information filters;Real-time systems","","","","29","","62","IEEE","28 Feb 2022","","","IEEE","IEEE Conferences"
"Online Multi-Task Clustering for Human Motion Segmentation","G. Sun; Y. Cong; L. Wang; Z. Ding; Y. Fu","State Key Laboratory of Robotics, Shenyang Institute of Automation, Chinese Academy of Sciences, Shenyang, China; State Key Laboratory of Robotics, Shenyang Institute of Automation, Chinese Academy of Sciences, Shenyang, China; Northeastern University, USA; Indiana University Purdue University, Indianapolis, USA; Northeastern University, USA","2019 IEEE/CVF International Conference on Computer Vision Workshop (ICCVW)","5 Mar 2020","2019","","","970","979","Human motion segmentation in time space becomes attractive recently due to its wide range of potential applications on action recognition, event detection, and scene understanding tasks. However, most existing state-of-the-arts address this problem upon an offline and single-agent scenario, while there are a lot of urgent requirements to segment videos captured from multiple agents for real-time application (e.g., surveillance system). In this paper, we propose an Online Multi-task Clustering (OMTC) model for an online and multi-agent segmentation scenario, where each agent corresponds to one task. Specifically, a linear autoencoder framework is designed to project motion sequences into a common motion-aware space across multiple collaborating tasks, while the decoder obtains motion-aware representation of each task via a temporal preserved regularizer. To tackle distribution shifts problem between each pair of tasks, the task-specific projections are further proposed to align representation across the motion segmentation tasks. By this way, significant motion knowledge can be shared among multiple tasks, and the temporal data structures are also well preserved. For the model optimization, an efficient and effective online optimization mechanism is derived to solve the large-scale formulation in real-time applications. Experiment results on Keck, MAD and our collected human motion datasets demonstrate the robustness, high-accuracy and efficiency of our OMTC model.","2473-9944","978-1-7281-5023-9","10.1109/ICCVW.2019.00126","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9022059","Human Motion Segmentation;Multi task Clustering;Online Learning;Autoencoder Framework","Task analysis;Motion segmentation;Computer vision;Matrix decomposition;Decoding;Optimization;Encoding","image motion analysis;image representation;image segmentation;image sequences;multi-agent systems;optimisation;pattern clustering;video signal processing","single-agent scenario;video segmentation;multiple agents;real-time application;motion sequences;motion-aware representation;distribution shifts problem;task-specific projections;human motion datasets;human motion segmentation;scene understanding tasks;online optimization mechanism;motion knowledge;motion-aware space;online multitask clustering model;action recognition;event detection;multiagent segmentation scenario;linear autoencoder framework","","2","","44","IEEE","5 Mar 2020","","","IEEE","IEEE Conferences"
"ClusterSLAM: A SLAM Backend for Simultaneous Rigid Body Clustering and Motion Estimation","J. Huang; S. Yang; Z. Zhao; Y. -K. Lai; S. Hu","BNRist, Tsinghua University, Beijing; BNRist, Tsinghua University, Beijing; BNRist, Tsinghua University, Beijing; Cardiff University, UK; Tsinghua University","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","27 Feb 2020","2019","","","5874","5883","We present a practical backend for stereo visual SLAM which can simultaneously discover individual rigid bodies and compute their motions in dynamic environments. While recent factor graph based state optimization algorithms have shown their ability to robustly solve SLAM problems by treating dynamic objects as outliers, the dynamic motions are rarely considered. In this paper, we exploit the consensus of 3D motions among the landmarks extracted from the same rigid body for clustering and estimating static and dynamic objects in a unified manner. Specifically, our algorithm builds a noise-aware motion affinity matrix upon landmarks, and uses agglomerative clustering for distinguishing those rigid bodies. Accompanied by a decoupled factor graph optimization for revising their shape and trajectory, we obtain an iterative scheme to update both cluster assignments and motion estimation reciprocally. Evaluations on both synthetic scenes and KITTI demonstrate the capability of our approach, and further experiments considering online efficiency also show the effectiveness of our method for simultaneous tracking of ego-motion and multiple objects.","2380-7504","978-1-7281-4803-8","10.1109/ICCV.2019.00597","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9008108","","Simultaneous localization and mapping;Motion segmentation;Dynamics;Three-dimensional displays;Tracking;Cameras;Optimization","control engineering computing;graph theory;iterative methods;motion estimation;optimisation;pattern clustering;SLAM (robots);stereo image processing","dynamic objects;dynamic motions;noise-aware motion affinity matrix;agglomerative clustering;decoupled factor graph optimization;cluster assignments;motion estimation;SLAM backend;simultaneous rigid body clustering;stereo visual SLAM;ClusterSLAM;factor graph based state optimization algorithms;3D motions;static objects;iterative scheme","","29","","47","IEEE","27 Feb 2020","","","IEEE","IEEE Conferences"
"Neighbourhood Context Embeddings in Deep Inverse Reinforcement Learning for Predicting Pedestrian Motion Over Long Time Horizons","T. Fernando; S. Denman; S. Sridharan; C. Fookes","Image and Video Research Lab, SAIVT, Queensland University of Technology (QUT), Australia; Image and Video Research Lab, SAIVT, Queensland University of Technology (QUT), Australia; Image and Video Research Lab, SAIVT, Queensland University of Technology (QUT), Australia; Image and Video Research Lab, SAIVT, Queensland University of Technology (QUT), Australia","2019 IEEE/CVF International Conference on Computer Vision Workshop (ICCVW)","5 Mar 2020","2019","","","1179","1187","Predicting crowd behaviour in the distant future has increased in prominence among the computer vision community as it provides intelligence and flexibility for autonomous systems, enabling the early detection of abnormal events and better and more natural interactions between humans and autonomous systems such as driverless vehicles and field robots. Despite the fact that Deep Inverse Reinforcement Learning (D-IRL) based modelling paradigms offer flexibility and robustness when anticipating human behaviour across long time horizons, compared to their supervised learning counterparts, no existing state-of-the-art D-IRL methods consider path planning in situations where there are multiple moving pedestrians in the environment. To address this, we present a novel recurrent neural network based method for embedding pedestrian dynamics in a D-IRL setting, where there are multiple moving agents. We propose to capture the motion of the pedestrian of interest as well as the motion of other pedestrians in the neighbourhood through Long-Short-Term Memory networks. The neighbourhood dynamics are encoded into a feature map, preserving the spatial integrity of the observed trajectories. Utilising the maximum-entropy based non-linear inverse reinforcement learning framework, we map these features to a reward map. We perform extensive evaluations on the publicly available Stanford Drone and SAIVT Multi-Spectral Trajectory datasets where the proposed method exhibits robustness towards lengthier predictions into the distant future, demonstrating the importance of capturing the dynamic evolution of the environment using the proposed embedding scheme.","2473-9944","978-1-7281-5023-9","10.1109/ICCVW.2019.00149","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9022234","Trajectory Prediction;Deep Inverse Reinforcement Learning;LSTM","Trajectory;Supervised learning;Recurrent neural networks;Entropy;Learning (artificial intelligence);Robustness","behavioural sciences computing;computer vision;entropy;feature extraction;image motion analysis;pedestrians;recurrent neural nets;supervised learning","maximum entropy;nonlinear inverse reinforcement learning;human behaviour;computer vision;crowd behaviour;pedestrian motion prediction;deep inverse reinforcement learning;long short term memory networks;pedestrian dynamics;recurrent neural network;multiple moving pedestrians;D-IRL methods;supervised learning;long time horizons","","7","","27","IEEE","5 Mar 2020","","","IEEE","IEEE Conferences"
"Learning an Event Sequence Embedding for Dense Event-Based Deep Stereo","S. Tulyakov; F. Fleuret; M. Kiefel; P. Gehler; M. Hirsch","Space Engineering Center at École Polytechnique Fédérale de Lausanne; École Polytechnique Fédérale de Lausanne and Idiap Research Institute; Amazon, Tübingen, Germany; Amazon, Tübingen, Germany; Amazon, Tübingen, Germany","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","27 Feb 2020","2019","","","1527","1537","Today, a frame-based camera is the sensor of choice for machine vision applications. However, these cameras, originally developed for acquisition of static images rather than for sensing of dynamic uncontrolled visual environments, suffer from high power consumption, data rate, latency and low dynamic range. An event-based image sensor addresses these drawbacks by mimicking a biological retina. Instead of measuring the intensity of every pixel in a fixed time-interval, it reports events of significant pixel intensity changes. Every such event is represented by its position, sign of change, and timestamp, accurate to the microsecond. Asynchronous event sequences require special handling, since traditional algorithms work only with synchronous, spatially gridded data. To address this problem we introduce a new module for event sequence embedding, for use in difference applications. The module builds a representation of an event sequence by firstly aggregating information locally across time, using a novel fully-connected layer for an irregularly sampled continuous domain, and then across discrete spatial domain. Based on this module, we design a deep learning-based stereo method for event-based cameras. The proposed method is the first learning-based stereo method for an event-based camera and the only method that produces dense results. We show that large performance increases on the Multi Vehicle Stereo Event Camera Dataset (MVSEC), which became the standard set for benchmarking of event-based stereo methods.","2380-7504","978-1-7281-4803-8","10.1109/ICCV.2019.00161","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9008838","","Cameras;Image sensors;Tensile stress;Three-dimensional displays;Robot sensing systems;Machine learning;Power demand","biomimetics;cameras;computer vision;image representation;image sensors;learning (artificial intelligence);stereo image processing","deep learning-based stereo method;MultiVehicle Stereo Event Camera Dataset;event-based stereo methods;event sequence embedding;frame-based camera;machine vision applications;static images;dynamic uncontrolled visual environments;power consumption;event-based image sensor;asynchronous event sequences;spatially gridded data;pixel intensity changes;dense event-based deep stereo;MVSEC;biological retina","","38","","69","IEEE","27 Feb 2020","","","IEEE","IEEE Conferences"
"A Dataset of Multi-Illumination Images in the Wild","L. Murmann; M. Gharbi; M. Aittala; F. Durand",MIT CSAIL; Adobe; MIT CSAIL; MIT,"2019 IEEE/CVF International Conference on Computer Vision (ICCV)","27 Feb 2020","2019","","","4079","4088","Collections of images under a single, uncontrolled illumination have enabled the rapid advancement of core computer vision tasks like classification, detection, and segmentation. But even with modern learning techniques, many inverse problems involving lighting and material understanding remain too severely ill-posed to be solved with single-illumination datasets. The data simply does not contain the necessary supervisory signals. Multi-illumination datasets are notoriously hard to capture, so the data is typically collected at small scale, in controlled environments, either using multiple light sources, or robotic gantries. This leads to image collections that are not representative of the variety and complexity of real world scenes. We introduce a new multi-illumination dataset of more than 1000 real scenes, each captured in high dynamic range and high resolution, under 25 lighting conditions. We demonstrate the richness of this dataset by training state-of-the-art models for three challenging applications: single-image illumination estimation, image relighting, and mixed-illuminant white balance.","2380-7504","978-1-7281-4803-8","10.1109/ICCV.2019.00418","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9008252","","Lighting;Cameras;Light sources;Dynamic range;Estimation;Probes;Computer vision","computer vision;image colour analysis;image processing;image sensors;inverse problems;learning (artificial intelligence)","image relighting;mixed-illuminant white balance;multiillumination images;single illumination;uncontrolled illumination;rapid advancement;core computer vision tasks;modern learning techniques;single-illumination datasets;necessary supervisory signals;multiillumination dataset;multiple light sources;image collections;25 lighting conditions;single-image illumination estimation","","32","","54","IEEE","27 Feb 2020","","","IEEE","IEEE Conferences"
"FuseMODNet: Real-Time Camera and LiDAR Based Moving Object Detection for Robust Low-Light Autonomous Driving","H. Rashed; M. Ramzy; V. Vaquero; A. El Sallab; G. Sistu; S. Yogamani","Valeo R&D, Egypt; Cairo University; IRI BarcelonaTech, Spain; Valeo R&D; Valeo Vision Systems, Ireland; Valeo Vision Systems, Ireland","2019 IEEE/CVF International Conference on Computer Vision Workshop (ICCVW)","5 Mar 2020","2019","","","2393","2402","Moving object detection is a critical task for autonomous vehicles. As dynamic objects represent higher collision risk than static ones, our own ego-trajectories have to be planned attending to the future states of the moving elements of the scene. Motion can be perceived using temporal information such as optical flow. Conventional optical flow computation is based on camera sensors only, which makes it prone to failure in conditions with low illumination. On the other hand, LiDAR sensors are independent of illumination, as they measure the time-of-flight of their own emitted lasers. In this work we propose a robust and real-time CNN architecture for Moving Object Detection (MOD) under low-light conditions by capturing motion information from both camera and LiDAR sensors. We demonstrate the impact of our algorithm on KITTI dataset where we simulate a low-light environment creating a novel dataset ""Dark-KITTI"". We obtain a 10.1 % relative improvement on Dark-KITTI, and a 4.25 % improvement on standard KITTI relative to our baselines. The proposed algorithm runs at 29 fps on a standard desktop GPU using 256x1224 resolution images.","2473-9944","978-1-7281-5023-9","10.1109/ICCVW.2019.00293","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9022585","Autonomous Driving;Motion Segmentation;Deep Fusion;Low light","Laser radar;Cameras;Sensors;Three-dimensional displays;Lighting;Optical imaging;Optical distortion","cameras;convolutional neural nets;image motion analysis;image sensors;image sequences;mobile robots;object detection;optical radar;robot vision","FuseMODNet;low-light autonomous driving;real-time camera;low-light environment;motion information;low-light conditions;object detection;real-time CNN architecture;robust time CNN architecture;time-of-flight;LiDAR sensors;low illumination;camera sensors;conventional optical flow computation;temporal information;moving elements;collision risk;dynamic objects;autonomous vehicles","","42","","44","IEEE","5 Mar 2020","","","IEEE","IEEE Conferences"
"Real-Time Aerial Suspicious Analysis (ASANA) System for the Identification and Re-Identification of Suspicious Individuals using the Bayesian ScatterNet Hybrid (BSH) Network","A. Singh; K. Kiran G.V.; O. Harsh; R. Kumar; K. Singh Rajput; C. S .S. Vamsi","Skylark Labs LLC., San Francisco, USA; NIT Warangal; Skylark Labs LLP., Warangal, India; Skylark Labs LLP., Warangal, India; Skylark Labs LLP, Warangal, India; Skylark Labs LLP, Warangal, India","2019 IEEE/CVF International Conference on Computer Vision Workshop (ICCVW)","5 Mar 2020","2019","","","73","81","Video monitoring and safety systems have been used to keep track of hostiles, conduct border control operations as well as to monitor the suspicious entities in public spaces. However, these systems are inadequate for the monitoring of large crowds due to the limited field of view of cameras. This paper introduces the Aerial Suspicious Analysis (ASANA) System for the Identification and Re-Identification of suspicious Individuals in large public areas using the Bayesian ScatterNet Hybrid (BSH) Network. The BSH network first estimates the human pose in each frame. Next, a batch of frames is used by the Bayesian 3D ResNext to identify individuals with suspicious postures. The system can also re-identify the identified suspicious individuals as they tend to move after committing the suspicious event. The proposed architecture is advantageous as it can learn meaningful representations quickly using the ScatterNet with fewer labelled examples. This is of great importance as real-life annotated training samples are hard to collect, especially for these applications. The pose estimation, suspicious individual identification, and re-identification performance of the proposed framework is compared with the state-of-the-art techniques. The proposed dataset is also made public which may encourage other researchers who are interested in using the deep learning technique for aerial visual crowd monitoring.","2473-9944","978-1-7281-5023-9","10.1109/ICCVW.2019.00015","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9022217","Drone;Suspicious Analysis;Suspicious Individuals;Identification;Re identification;Bayesian;ScatterNet;Deep Learning","Personal area networks;Drones;Feature extraction;Bayes methods;Monitoring;Real-time systems;Training","Bayes methods;learning (artificial intelligence);object detection;pose estimation;video signal processing;video surveillance","deep learning technique;Bayesian ScatterNet hybrid network;aerial suspicious analysis system;safety systems;video monitoring;aerial visual crowd monitoring;re-identification performance;suspicious individual identification;suspicious event;suspicious postures;Bayesian 3D ResNext;BSH network;public areas;ASANA;public spaces;suspicious entities;border control operations","","3","1","27","IEEE","5 Mar 2020","","","IEEE","IEEE Conferences"
"A Light Stage on Every Desk","S. Sengupta; B. Curless; I. Kemelmacher-Shlizerman; S. Seitz",University of Washington; University of Washington; University of Washington; University of Washington,"2021 IEEE/CVF International Conference on Computer Vision (ICCV)","28 Feb 2022","2021","","","2400","2409","Every time you sit in front of a TV or monitor, your face is actively illuminated by time-varying patterns of light. This paper proposes to use this time-varying illumination for synthetic relighting of your face with any new illumination condition. In doing so, we take inspiration from the light stage work of Debevec et al. [4], who first demonstrated the ability to relight people captured in a controlled lighting environment. Whereas existing light stages require expensive, room-scale spherical capture gantries and exist in only a few labs in the world, we demonstrate how to acquire useful data from a normal TV or desktop monitor. Instead of subjecting the user to uncomfortable rapidly flashing light patterns, we operate on images of the user watching a YouTube video or other standard content. We train a deep network on images plus monitor patterns of a given user and learn to predict images of that user under any target illumination (monitor pattern). Experimental evaluation shows that our method produces realistic relighting results. Video results are available at grail.cs.washington.edu/projects/Light_Stage_on_Every_Desk/.","2380-7504","978-1-6654-2812-5","10.1109/ICCV48922.2021.00242","Facebook; Google; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9709911","Computational photography","Privacy;TV;Heuristic algorithms;Lighting;Dynamic range;Motion pictures;Forgery","","","","6","","28","IEEE","28 Feb 2022","","","IEEE","IEEE Conferences"
"Bayesian Relational Memory for Semantic Visual Navigation","Y. Wu; Y. Wu; A. Tamar; S. Russell; G. Gkioxari; Y. Tian",UC Berkeley; UC Berkeley; Technion; UC Berkeley; OpenAI; OpenAI,"2019 IEEE/CVF International Conference on Computer Vision (ICCV)","27 Feb 2020","2019","","","2769","2779","We introduce a new memory architecture, Bayesian Relational Memory (BRM), to improve the generalization ability for semantic visual navigation agents in unseen environments, where an agent is given a semantic target to navigate towards. BRM takes the form of a probabilistic relation graph over semantic entities (e.g., room types), which allows (1) capturing the layout prior from training environments, i.e., prior knowledge, (2) estimating posterior layout at test time, i.e., memory update, and (3) efficient planning for navigation, altogether. We develop a BRM agent consisting of a BRM module for producing sub-goals and a goal-conditioned locomotion module for control. When testing in unseen environments, the BRM agent outperforms baselines that do not explicitly utilize the probabilistic relational memory structure.","2380-7504","978-1-7281-4803-8","10.1109/ICCV.2019.00286","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9009539","","Semantics;Navigation;Visualization;Planning;Probabilistic logic;Bayes methods;Layout","Bayes methods;graph theory;memory architecture;multi-agent systems;navigation;path planning;robot vision","semantic target;probabilistic relation graph;semantic entities;memory update;BRM agent;BRM module;probabilistic relational memory structure;memory architecture;generalization ability;semantic visual navigation agents;Bayesian relational memory;goal-conditioned locomotion module","","49","","64","IEEE","27 Feb 2020","","","IEEE","IEEE Conferences"
"Embodied Amodal Recognition: Learning to Move to Perceive Objects","J. Yang; Z. Ren; M. Xu; X. Chen; D. Crandall; D. Parikh; D. Batra",Georgia Institute of Technology; Georgia Institute of Technology; Indiana University; Facebook AI Research; Indiana University; Georgia Institute of Technology; Georgia Institute of Technology,"2019 IEEE/CVF International Conference on Computer Vision (ICCV)","27 Feb 2020","2019","","","2040","2050","Passive visual systems typically fail to recognize objects in the amodal setting where they are heavily occluded. In contrast, humans and other embodied agents have the ability to move in the environment and actively control the viewing angle to better understand object shapes and semantics. In this work, we introduce the task of Embodied Amodel Recognition (EAR): an agent is instantiated in a 3D environment close to an occluded target object, and is free to move in the environment to perform object classification, amodal object localization, and amodal object segmentation. To address this problem, we develop a new model called Embodied Mask R-CNN for agents to learn to move strategically to improve their visual recognition abilities. We conduct experiments using a simulator for indoor environments. Experimental results show that: 1) agents with embodiment (movement) achieve better visual recognition performance than passive ones and 2) in order to improve visual recognition abilities, agents can learn strategic paths that are different from shortest paths.","2380-7504","978-1-7281-4803-8","10.1109/ICCV.2019.00213","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9008379","","Task analysis;Shape;Ear;Target recognition;Three-dimensional displays;Visualization","convolutional neural nets;image segmentation;learning (artificial intelligence);multi-agent systems;path planning;shape recognition","perceive objects;passive visual systems;embodied agents;object shapes;occluded target object;object classification;amodal object localization;amodal object segmentation;EAR;embodied mask R-CNN;agents with embodiment;visual recognition;strategic paths;shortest paths;embodied amodal recognition","","14","","70","IEEE","27 Feb 2020","","","IEEE","IEEE Conferences"
"Learning to Caption Images Through a Lifetime by Asking Questions","T. Shen; A. Kar; S. Fidler",Vector Institute; Vector Institute; Vector Institute,"2019 IEEE/CVF International Conference on Computer Vision (ICCV)","27 Feb 2020","2019","","","10392","10401","In order to bring artificial agents into our lives, we will need to go beyond supervised learning on closed datasets to having the ability to continuously expand knowledge. Inspired by a student learning in a classroom, we present an agent that can continuously learn by posing natural language questions to humans. Our agent is composed of three interacting modules, one that performs captioning, another that generates questions and a decision maker that learns when to ask questions by implicitly reasoning about the uncertainty of the agent and expertise of the teacher. As compared to current active learning methods which query images for full captions, our agent is able to ask pointed questions to improve the generated captions. The agent trains on the improved captions, expanding its knowledge. We show that our approach achieves better performance using less human supervision than the baselines on the challenging MSCOCO dataset.","2380-7504","978-1-7281-4803-8","10.1109/ICCV.2019.01049","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9009050","","Generators;Task analysis;Natural languages;Training;Cognition;Dogs;Automobiles","image retrieval;multi-agent systems;natural language processing;question answering (information retrieval);supervised learning","active learning methods;MSCOCO dataset;artificial agents;supervised learning;closed datasets;natural language questions;decision maker;image caption","","6","","31","IEEE","27 Feb 2020","","","IEEE","IEEE Conferences"
"From Open Set to Closed Set: Counting Objects by Spatial Divide-and-Conquer","H. Xiong; H. Lu; C. Liu; L. Liu; Z. Cao; C. Shen","Huazhong University of Science and Technology, China; University of Adelaide, Australia; Huazhong University of Science and Technology, China; Huazhong University of Science and Technology, China; Huazhong University of Science and Technology, China; University of Adelaide, Australia","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","27 Feb 2020","2019","","","8361","8370","Visual counting, a task that predicts the number of objects from an image/video, is an open-set problem by nature, i.e., the number of population can vary in [0,+∞) in theory. However, the collected images and labeled count values are limited in reality, which means only a small closed set is observed. Existing methods typically model this task in a regression manner, while they are likely to suffer from an unseen scene with counts out of the scope of the closed set. In fact, counting is decomposable. A dense region can always be divided until the count values of sub-regions are within the previously observed closed set. Inspired by this idea, we propose a simple but effective approach, Spatial Divide-and-Conquer Network (S-DCNet). S-DCNet learns to classify closed-set counts and can generalize to open-set counts via S-DC. S-DCNet is also efficient. To avoid repeatedly computing sub-region convolutional features, S-DC is executed on the feature map instead of on the input image. S-DCNet achieves the state-of-the-art performance on three crowd counting datasets (ShanghaiTech, UCF_CC_50 and UCF-QNRF), a vehicle counting dataset (TRANCOS) and a plant counting dataset (MTC). Compared to the previous best methods, S-DCNet brings a 20.2% relative improvement on the ShanghaiTechPart B, 20.9% on the UCF-QNRF, 22.5% on the TRANCOS and 15.1% on the MTC. Code has been made available at: https://github.com/xhp-hust-2018-2011/S-DCNet.","2380-7504","978-1-7281-4803-8","10.1109/ICCV.2019.00845","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010835","","Decoding;Task analysis;Feature extraction;Image resolution;Visualization;Training;Estimation","divide and conquer methods;image processing;learning (artificial intelligence);neural nets;regression analysis","TRANCOS;UCF-QNRF;Spatial Divide-and-Conquer Network;open set;plant counting dataset;vehicle counting dataset;crowd counting datasets;open-set counts;closed-set counts;S-DCNet;observed closed set;labeled count values;open-set problem;visual counting;counting objects","","87","","38","IEEE","27 Feb 2020","","","IEEE","IEEE Conferences"
